locus_tag	gene	2hr_r1	2hr_r2	2hr_r3	2hr (Avg)
SL1344_3258	rbfA	124.49	45.7	24.78	64.99
SL1344_3259	infB	326.22	337.62	129.89	264.58
SL1344_3260	nusA	443.16	418.94	158.81	340.3
SL1344_3261	yhbC	138.01	159.24	23.55	106.94
SL1344_3262	argG	18.59	31.84	14.8	21.74
SL1344_3263		7.82	0	9.34	5.72
tRNA_35	tRNA_35	3308.05	2208.13	359.23	1958.47
SL1344_3264	secG	175.43	404.82	658.59	412.95
SL1344_3265	glmM	87.12	59.4	66.9	71.14
SL1344_3266	folP	39.25	79.25	35.16	51.22
SL1344_3268	ftsH	339.87	442.23	323.75	368.62
SL1344_3269	ftsJ	451.9	204.94	142.89	266.58
SL1344_3270	yhbY	312.36	229.35	67.84	203.19
SL1344_3271	greA	297.15	333.69	354.95	328.6
SL1344_3272	dacB	5.81	25.58	20.81	17.4
SL1344_3273	obgE	92.29	93.83	50.88	79
SL1344_3274	yhbE	65.9	24.19	0	30.03
SL1344_3275	rpmA	1068.36	1022.15	1469.54	1186.68
SL1344_3276	rplU	1016.62	825.03	479.36	773.67
SL1344_3277	ispB	94.26	56.62	92.12	81
SL1344_3278	nlp	0	21.29	0	7.1
SL1344_3279	murA	85.91	92.2	71.05	83.05
SL1344_3280	yrbA	28.4	41.7	0	23.37
SL1344_3281	yrbB	112.44	144.47	268.61	175.17
SL1344_3282	yrbC	170.34	182.79	46.95	133.36
SL1344_3283	yrbD	75.5	77.61	108.23	87.11
SL1344_3284	yrbE	21.28	7.81	0	9.7
SL1344_3285	yrbF	40.99	67.71	85.68	64.79
SL1344_3286	yrbG	0	52.27	42.52	31.6
SL1344_3287	yrbH	33.75	18.59	110.88	54.41
SL1344_3288	yrbI	117.6	97.14	35.12	83.29
SL1344_3289	yrbK	86.82	106.25	17.28	70.12
SL1344_3290	yhbN	75.09	44.11	0	39.73
SL1344_3291	yhbG	126.24	117.97	27.42	90.54
SL1344_3292	rpoN	179.99	140.69	62.42	127.7
SL1344_3293	yhbH	376.88	255.43	138.52	256.94
SL1344_3294	ptsN	84.73	87.1	121.45	97.76
SL1344_3295	yhbJ	146.14	121.61	0	89.25
SL1344_3296	ptsO	91.77	67.38	0	53.05
SL1344_3297	yrbL	13.16	0	0	4.39
SL1344_3298	mtgA	11.43	16.78	0	9.4
SL1344_3299	yhbL	76.45	37.42	91.32	68.4
ArcZ	ArcZ	213.34	156.64	339.79	236.59
SL1344_3300	arcB	10.69	31.38	34.04	25.37
SL1344_3301	yhcC	0	6.58	0	2.19
SL1344_3302	gltB	102.6	113.69	62.4	92.9
SL1344_3303	gltD	93.88	77.55	98.13	89.85
SL1344_3304	yhcG	0	0	0	0
SL1344_3305	codB	13.28	29.25	7.93	16.82
SL1344_3306	codA	6.5	38.18	23.29	22.66
SL1344_3307	yhcH	53.45	0	0	17.82
SL1344_3308	nanK	0	6.98	0	2.33
SL1344_3309	nanE	0	0	28.85	9.62
SL1344_3310	nanT	5.58	36.9	13.34	18.61
SL1344_3311	nanA	37.27	61.57	33.39	44.08
SL1344_3312	yhcK	21.04	15.45	87.95	41.48
SL1344_3313	sspB	133.12	158.84	59.63	117.2
SL1344_3314	sspA	195.62	335.14	218.09	249.62
SL1344_3315		11.06	16.25	0	9.1
SL1344_3316	rpsI	1889.04	1340.27	1090.22	1439.84
SL1344_3317	rplM	1963.42	1898.41	534.09	1465.31
SL1344_3318	yhcM	29.61	54.35	53.05	45.67
SL1344_3319	yhcB	185.35	332.68	24.6	180.88
SL1344_3320	degQ	103.47	53.63	50.89	69.33
SL1344_3321	degS	62.21	11.42	27.87	33.83
SL1344_3322		11.38	0	0	3.79
SL1344_3323	oadB2	0	0	11.46	3.82
SL1344_3324	oadA2	0	0	0	0
SL1344_3325		0	0	0	0
SL1344_3326	ttdB	13.49	29.7	0	14.4
SL1344_3327	ttdA	0	0	0	0
SL1344_3328		0	0	0	0
SL1344_3329		37.53	45.93	14.95	32.8
SL1344_3330		66.14	29.14	31.6	42.29
SL1344_3331	mdh	319.33	260.52	127.15	235.66
SL1344_3332	argR	318.65	116.98	63.44	166.36
SL1344_3333	yhcN	0	23.23	0	7.74
SL1344_3334		0	0	0	0
SL1344_3335	yhcO	30.59	0	36.54	22.38
SL1344_3336	yhcP	4.23	6.21	10.11	6.85
SL1344_3337	yhcQ	17.85	19.66	42.66	26.72
SL1344_3338	yhcR	40.99	0	0	13.66
SL1344_3339	yhcS	0	6.58	0	2.19
SL1344_3340	tldD	46.06	46.51	27.51	40.03
SL1344_3341	yhdP	38.09	26.33	5.35	23.26
SL1344_3342	cafA	79.29	79.02	67.66	75.32
SL1344_3343	maf-b	84.18	61.81	16.76	54.25
SL1344_3344	mreD	50.84	111.98	182.18	115
SL1344_3345	mreC	63.27	58.07	0	40.45
SL1344_3346	mreB	159.54	193.29	28.59	127.14
SL1344_3348	yhdA	12.87	28.34	0	13.74
SL1344_3349	yhdH	17.08	37.63	10.2	21.64
SL1344_3350		8.29	18.25	0	8.85
SL1344_3351		0	0	0	0
SL1344_3352	accB	247.84	298.96	84.58	210.46
SL1344_3353	accC	191.65	276.59	102.62	190.29
SL1344_3354	yhdT	0	25.24	0	8.41
SL1344_3355	panF	0	8.42	0	2.81
SL1344_3356	prmA	0	20.8	0	6.93
SL1344_3357	yhdG	250.04	234.24	144.19	209.49
SL1344_3358	fis	393.53	247.67	67.15	236.12
SL1344_3359	yhdJ	0	13.82	0	4.61
SL1344_3360	yhdU	101.47	0	0	33.82
SL1344_3361		0	2.91	0	0.97
SL1344_3362	envR	0	0	0	0
SL1344_3363	acrE	0	0	0	0
SL1344_3364	acrF	10.69	3.92	3.19	5.94
SL1344_3365	yhdV	75.3	0	134.91	70.07
tRNA_36	tRNA_36	274.8	169.19	414.11	286.03
SL1344_3366	yrdA	45.06	77.19	107.64	76.63
SL1344_3367	yrdB	32.37	47.54	0	26.64
SL1344_3368		40.69	44.81	36.45	40.65
SL1344_3369	yrdC	58.18	32.04	17.38	35.87
SL1344_3370	yrdD	122.81	135.26	0	86.02
SL1344_3371	smg	527.71	309.98	546.31	461.33
SL1344_3372	dprA	103.63	119.57	97.27	106.82
SL1344_3373	def	228.85	240.05	78.1	182.33
SL1344_3374	fmt	35.14	83.86	0	39.67
SL1344_3375	fmu	38.73	4.74	0	14.49
SL1344_3376	sapG	24.19	8.88	14.45	15.84
SL1344_3377	mscL	120.88	162.71	24.06	102.55
SL1344_3378		92.79	158.97	0	83.92
SL1344_3379	zntR	39.15	14.37	0	17.84
SL1344_3380	yhdN	22.61	66.4	0	29.67
SL1344_3381	rplQ	2020.32	1547.23	570.89	1379.48
SL1344_3382	pez	2692.09	2582.03	1728.47	2334.2
SL1344_3383	rpsD	2737.63	2709.71	1218.3	2221.88
SL1344_3384	rpsK	2806.83	2336.94	1856.03	2333.27
SL1344_3385	rpsM	3318.75	3088.9	865.45	2424.37
SL1344_3386	rpmJb	2510.42	1948.61	514.07	1657.7
SL1344_3387	prlA	1856.59	1583.51	851.25	1430.45
SL1344_3388	rplO	1284.46	1590.63	778.61	1217.9
SL1344_3389	rpmD	1115.56	1194.53	166.57	825.55
SL1344_3390	rpsE	827.06	753.02	256.87	612.32
SL1344_3391	rl18	2027.03	1747.94	816.5	1530.49
SL1344_3392	rplF	1561.02	1673.43	279.7	1171.38
SL1344_3393	rpsH	870.23	1340.27	709.91	973.47
SL1344_3394	rpsN	2467.39	2127.67	651.16	1748.74
SL1344_3395	rplE	3257.09	3162.25	1936.12	2785.15
SL1344_3396	rplX	3312.2	3054.58	633.04	2333.27
SL1344_3397	rplN	2736.04	2272.41	3241.47	2749.97
SL1344_3398	rpsQ	4029.1	3655.87	2308.6	3331.19
SL1344_3399	rpmC	4051.22	3646.3	2133.44	3276.99
SL1344_3400	rplP	1339.36	1206.93	896.91	1147.73
SL1344_3401	rpsC	1804.11	1803.99	482.05	1363.38
SL1344_3402	rplV	2781.77	2796.96	1077.69	2218.81
SL1344_3403	rpsS	1406.66	1274.57	500.51	1060.58
SL1344_3404	rplB	648.59	491.11	230.01	456.57
SL1344_3405	rplW	1818.33	2063.36	592.37	1491.35
SL1344_3406	rplD	1870.34	1928.67	689.96	1496.32
SL1344_3407	rplC	1388.91	1233.49	489.83	1037.41
SL1344_3408	rpsJ	6474.28	5225.19	958.72	4219.4
SL1344_3409	hopD	0	26.16	0	8.72
SL1344_3410	bfr	314.63	308.02	271.44	298.03
SL1344_3411	bfd	686.21	629.81	614.77	643.59
SL1344_3412	tufA	2095.68	1778.64	1104.78	1659.7
SL1344_3413	fusA	1385.4	1205.07	573.57	1054.68
SL1344_3414	rpsG	1168.38	974.86	296.05	813.1
SL1344_3415	rpsL	1001.1	1078.09	345.46	808.22
SL1344_3416	yheL	144.95	106.43	0	83.79
SL1344_3417	yheM	70.11	102.96	0	57.69
SL1344_3418	yheN	21.56	31.65	25.75	26.32
SL1344_3419	yheO	68.01	116.52	40.62	75.05
SL1344_3420	fkpA	478.06	477.98	328.05	428.03
SL1344_3421	slyX	76.33	0	0	25.44
SL1344_3422	slyD	253.84	538.43	269.52	353.93
SL1344_3423	yheV	124.8	91.64	347.86	188.1
SL1344_3424	kefB	152.12	159.07	242.27	184.49
SL1344_3425	yheR	45.3	22.17	36.08	34.52
SL1344_3426	yheS	21.82	41.65	67.75	43.74
STnc1590	STnc1590	235.04	103.54	56.15	131.58
SL1344_3427		0	0	0	0
SL1344_3428		26.75	196.44	31.96	85.05
SL1344_3429	yheT	31.19	45.8	27.94	34.98
SL1344_3430	yheU	38.17	28.02	0	22.06
SL1344_3431	prkB	19.15	0	68.62	29.26
SL1344_3432	yhfA	41.19	45.36	0	28.85
SL1344_3433	crp	276.46	289.99	110.08	225.51
SL1344_3434	yhfK	31.89	23.42	14.29	23.2
SL1344_3435	argDb	75.2	55.22	220.5	116.97
SL1344_3436	pabA	0	0	0	0
SL1344_3437	fic	0	30.44	16.51	15.65
SL1344_3438	yhfG	49.82	0	0	16.61
SL1344_3439	ppiA	160	74.76	156.38	130.38
SL1344_3440	yhfC	0	10.35	8.42	6.25
SL1344_3441	nirB	9.82	9.61	0	6.47
SL1344_3442	nirD	0	0	0	0
SL1344_3443	nirC	0	0	0	0
SL1344_3444	cysG	36.36	44.49	7.24	29.36
SL1344_3445	bigA	4.23	3.11	3.37	3.57
SL1344_3447	yhfL	0	215.62	0	71.87
SL1344_3448	trpS	58.01	36.51	9.9	34.81
SL1344_3449	gph	98.79	24.18	13.11	45.36
SL1344_3450	rpe	24.58	36.1	14.68	25.12
SL1344_3451	dam	49.76	29.23	0	26.33
SL1344_3452	damX	91.22	129.17	70.05	96.81
SL1344_3453	aroB	91.77	129.15	54.81	91.91
SL1344_3454	aroK	159.7	257.97	57.23	158.3
SL1344_3455	comE	13.44	9.87	24.08	15.8
SL1344_3456	comD	0	30.47	0	10.16
SL1344_3457	comC	0	0	0	0
SL1344_3458	comB	0	0	0	0
SL1344_3459	comA	0	0	0	0
SL1344_3460	mrcA	16.15	7.11	0	7.75
SL1344_3461	nudE	118.23	206.17	35.31	119.9
SL1344_3462	igaA	23.42	25.79	4.66	17.96
SL1344_3463	yrfG	24.91	64.02	0	29.64
SL1344_3464	hslR	124.49	0	0	41.5
SL1344_3465	hslO	47.06	82.93	0	43.33
SL1344_3466	yhgE	19.47	0	0	6.49
SL1344_3467	pckA	56.53	49.05	79.8	61.8
SL1344_3468	envZ	74.11	74.2	120.71	89.67
SL1344_3469	ompR	162.01	186.93	124.41	157.78
SL1344_3470	greB	17.59	0	21.01	12.87
SL1344_3471	yhgF	75.09	39.38	42.71	52.39
SL1344_3472	feoA	293.22	457.51	43.78	264.84
SL1344_3473	feoB	175.88	282	201.52	219.8
SL1344_3474	yhgG	423.06	284.75	126.34	278.05
SL1344_3475		0	0	0	0
SL1344_3476	bioH	0	23.8	12.91	12.24
SL1344_3477	comF	0	0	0	0
SL1344_3478	yhgI	159.17	74.37	103.71	112.42
SL1344_3479	gntT	6.56	24.09	0	10.22
SL1344_3480	malQ	8.01	2.94	4.78	5.24
SL1344_3481	malP	6.95	15.32	4.15	8.81
SL1344_3482	malT	43.06	65.5	36.74	48.43
SL1344_3483		121.02	111.08	216.84	149.65
SL1344_3484		224.01	93.99	0	106
SL1344_3485	rtcA	8.17	0	9.75	5.97
SL1344_3486	rtcB	27.35	10.04	24.5	20.63
tRNA_37	tRNA_37	0	0	0	0
SL1344_3487		0	3.93	0	1.31
SL1344_3488	rtcR	15.77	11.58	0	9.12
SL1344_3489	glpR	65.95	80.7	65.65	70.76
SL1344_3491	glpG	80.2	73.6	11.97	55.26
SL1344_3492	glpE	76.57	131.18	274.38	160.71
SL1344_3493	glpD	772.44	1085.71	962.24	940.13
SL1344_3494		0	0	0	0
SL1344_3495		17.1	4.18	0	7.09
SL1344_3496		0	0	0	0
SL1344_3497		0	0	0	0
SL1344_3498		0	3.56	0	1.19
SL1344_3499		0	0	0	0
SL1344_3500		33.06	32.37	26.33	30.58
SL1344_3501	glgP	129.21	79.89	73.11	94.07
SL1344_3502	glgA	40.64	38.37	55.48	44.83
SL1344_3503	glgC	64.25	51.89	84.42	66.85
SL1344_3504	glgX	29.47	58.74	25.15	37.79
SL1344_3505	glgB	41.87	53.1	81.84	58.93
SL1344_3506	asd	105.32	93.9	62.9	87.38
SL1344_3507	gntU	12.42	0	22.25	11.56
SL1344_3508	gntK	0	0	0	0
SL1344_3509	gntR	33.45	36.84	59.93	43.41
SL1344_3510	yhhW	23.94	26.37	0	16.77
SL1344_3511	yhhX	8.02	11.78	0	6.6
RyhB1	RyhB1	1226.14	771.68	0	665.94
SL1344_3512	yhhY	0	0	0	0
SL1344_3513		0	0	0	0
SL1344_3514		10.93	0	0	3.64
SL1344_3515		0	0	0	0
SL1344_3516		8.05	5.91	9.61	7.86
SL1344_3517	ggt	9.55	10.52	28.53	16.2
SL1344_3518	yhhA	0	29.37	0	9.79
SL1344_3519	ugpQ	157.41	280.69	161.17	199.76
SL1344_3520	ugpC	132.19	176.99	269.37	192.85
SL1344_3521	ugpE	157.54	108.45	141.14	135.71
SL1344_3522	ugpA	225.13	137.75	156.87	173.25
SL1344_3523	ugpB	656.86	595.78	607.71	620.12
SL1344_3524	kil	0	0	0	0
SL1344_3525	phd	0	0	43.78	14.59
SL1344_3526	livF	0	0	27.88	9.29
SL1344_3527	livG	0	0	0	0
SL1344_3528	livM	19.55	0	0	6.52
SL1344_3529	livH	17.97	6.6	0	8.19
SL1344_3530	livK	0	0	0	0
SL1344_3531	yhhK	43.45	63.8	0	35.75
SL1344_3532	livJ	15.09	44.31	0	19.8
SL1344_3533	rpoH	428.68	443.52	302.58	391.59
SL1344_3534	ftsX	31.55	57.91	18.84	36.1
SL1344_3535	ftsE	87.19	91.45	89.27	89.3
SL1344_3536	ftsY	33.85	33.13	60.64	42.54
SL1344_3537	rsmD	69.8	0	0	23.27
SL1344_3538	yhhL	0	44.92	0	14.97
SL1344_3539	yhhM	0	0	0	0
SL1344_3540	yhhN	26.58	58.55	0	28.38
SL1344_3541	zntA	0	2.78	0	0.93
SL1344_3542	tcp	10.13	3.72	0	4.62
SL1344_3543	yhhP	0	49.87	0	16.62
SL1344_3544	yhhQ	0	0	0	0
SL1344_3545		343.57	340.01	428.24	370.6
SL1344_3546	yhhS	13.67	10.04	32.67	18.79
SL1344_3547	yhhT	0	0	9.47	3.16
SL1344_3548	acpT	0	21.14	0	7.05
SL1344_3549	nikR	62.25	45.7	99.14	69.03
SL1344_3550	yhhJ	0	0	0	0
SL1344_3551	yhiH	0	2.23	0	0.74
SL1344_3552	yhiI	0	11.45	9.31	6.92
STnc770	STnc770	0	0	0	0
SL1344_3553	yhiN	0	0	0	0
SL1344_3554	pitA	24.24	57.84	57.91	46.66
SL1344_3555	uspB	223.53	127.65	178.01	176.4
SL1344_3556	uspA	402.59	337.83	68.7	269.71
SL1344_3557	yhiP	0	4.15	0	1.38
SL1344_3558	yhiQ	21.95	8.06	39.34	23.12
SL1344_3559	prlC	40.75	44.88	29.2	38.27
SL1344_3560		222.57	187.46	289.33	233.12
SL1344_3561	yhiR	69.17	36.28	35.41	46.95
SL1344_3562	gor	110.77	58.74	73.51	81.01
SL1344_3563		0	5.86	0	1.95
SL1344_3564		6.31	0	0	2.1
SL1344_3565		0	0	0	0
SL1344_3566		0	18.76	0	6.25
SL1344_3567		11.57	0	0	3.86
SL1344_3568	treF	5.05	7.41	36.16	16.21
SL1344_3569		20.94	19.22	0	13.39
SL1344_3570		0	0	0	0
SL1344_3571	yhjB	27.64	10.15	0	12.6
SL1344_3572	yhjC	18.51	0	11.06	9.86
SL1344_3573	yhjD	0	29.71	9.67	13.13
SL1344_3574	yhjE	0	27.73	0	9.24
SL1344_3575	yhjG	4.04	20.76	4.82	9.87
SL1344_3576	yhjH	0	15.93	0	5.31
SL1344_3577	kdgK	0	6.58	21.4	9.32
SL1344_3578	yhjJ	27.98	45.19	6.68	26.62
SL1344_3579	dctA	25.88	19	0	14.96
SL1344_3580	yhjK	4.34	6.37	0	3.57
SL1344_3581	yhjL	23.49	27.6	36.48	29.19
SL1344_3582	bcsC	7.5	66.1	8.96	27.52
SL1344_3583	yhjN	36.18	18.59	47.53	34.1
SL1344_3584	bcsA	9.51	6.98	15.15	10.55
SL1344_3585	yhjQ	0	32.5	39.65	24.05
SL1344_3586	yhjR	0	30.09	0	10.03
SL1344_3587	yhjS	15.89	50.55	69.59	45.34
SL1344_3588	yhjT	87.12	0	0	29.04
SL1344_3589	yhjU	34.69	54.58	41.44	43.57
STnc710	STnc710	0	0	0	0
SL1344_3590		0	0	0	0
SL1344_3591	yhjV	25.64	18.83	30.63	25.03
SL1344_3592	dppF	8.21	12.06	9.81	10.03
SL1344_3593	dppD	59.25	12.43	0	23.89
SL1344_3594	dppC	36.9	27.09	44.07	36.02
SL1344_3595	dppB	8.17	6	9.75	7.97
SL1344_3596	dppA	42.78	35.34	83.04	53.72
SL1344_3597		0	0	0	0
SL1344_3598		0	5.44	0	1.81
SL1344_3599		0	12.13	0	4.04
tRNA_38	tRNA_38	0	167.37	0	55.79
SL1344_3600	yhjW	59.04	50.58	35.26	48.3
SL1344_3601	lpfE	0	11.59	0	3.86
SL1344_3602	lpfD	23.35	0	0	7.78
SL1344_3604	lpfC	0	0	0	0
SL1344_3605	lpfB	0	0	0	0
SL1344_3606	lpfA	0	0	0	0
SL1344_3607	yhjY	0	8.68	0	2.89
SL1344_3608	tag	14.32	21.03	17.11	17.49
SL1344_3609	yiaC	37.82	0	0	12.61
SL1344_3610	bisC	7.13	13.09	25.56	15.26
SL1344_3611	yiaD	79.37	9.71	31.6	40.23
SL1344_3612	yiaE	25.63	6.27	0	10.63
SL1344_3613	yiaF	257.81	86.04	69.99	137.95
SL1344_3614	yiaG	0	63.2	34.27	32.49
SL1344_3615	cspA	16182.9	15120.15	6708.64	12670.56
SL1344_3616		0	14.69	0	4.9
STnc780	STnc780	101.78	37.36	0	46.38
SL1344_3617		51.47	50.38	102.46	68.1
SL1344_3618		28.99	255.43	69.26	117.89
SL1344_3619	yafP	53.45	0	0	17.82
SL1344_3620	glyS	60.32	23.62	33.63	39.19
SL1344_3621	glyQ	45.67	60.35	32.73	46.25
SL1344_3622		0	20.23	0	6.74
SL1344_3623	yiaH	0	6.14	0	2.05
SL1344_3624	yiaB	0	0	0	0
SL1344_3625	xylB	11.44	4.2	6.84	7.49
SL1344_3626	xylA	25.17	9.24	0	11.47
SL1344_3627	xylR	0	5.19	0	1.73
SL1344_3628	bax	151.46	148.28	192.98	164.24
SL1344_3629	malS	0	0	0	0
SL1344_3630	avtA	59.91	73.31	47.71	60.31
SL1344_3631	ysaA	0	0	84.05	28.02
SL1344_3632	yiaJ	0	7.64	12.42	6.69
SL1344_3633	yiaK	0	0	0	0
SL1344_3634	yiaL	0	0	0	0
SL1344_3635		0	0	0	0
SL1344_3636	yiaM	0	0	0	0
SL1344_3637	yiaN	0	0	0	0
SL1344_3638	yiaO	0	0	0	0
SL1344_3639	lyxK	0	0	0	0
SL1344_3640	sgbH	0	0	0	0
SL1344_3641	sgbU	0	0	0	0
SL1344_3642	sgbE	0	0	0	0
SL1344_3643		0	7.5	0	2.5
SL1344_3644		0	0	0	0
SL1344_3645	aldB	129.83	182.72	116.32	142.96
SL1344_3646		18.89	13.87	22.56	18.44
SL1344_3647	selB	26.98	26.42	10.74	21.38
SL1344_3648	selA	0	4.39	14.29	6.23
SL1344_3649	yibF	41.05	90.43	32.69	54.73
SL1344_3650	mtlA	60.8	60.58	57.06	59.48
SL1344_3651	mtlD	65.23	95.79	86.57	82.53
SL1344_3652	mtlR	282.04	124.25	151.61	185.97
SL1344_3653		39.81	0	0	13.27
SL1344_3654	yibL	0	0	0	0
SL1344_3655		0	0	0	0
SL1344_3656	sadA	1.9	1.39	4.53	2.61
SL1344_3657	lctP	30.16	7.38	36.03	24.53
SL1344_3658	lctR	64.33	0	0	21.44
SL1344_3659	lctD	0	0	16.7	5.57
SL1344_3660	yibK	0	0	0	0
SL1344_3661		0	12.17	59.39	23.85
SL1344_3662		0	0	0	0
SL1344_3663		0	0	0	0
SL1344_3664		124.18	0	0	41.39
SL1344_3665	cysE	111.48	111.62	133.16	118.75
SL1344_3666	gpsA	89.82	131.9	107.29	109.67
SL1344_3667	secB	409.78	261.63	127.69	266.37
SL1344_3668	grxC	99.45	73.02	118.79	97.08
SL1344_3669	yibN	115.83	113.39	46.12	91.78
SL1344_3670	pmgI	48.5	15.83	19.31	27.88
SL1344_3671	yibP	32.42	42.85	30.99	35.42
SL1344_3672	yigQ	17.3	6.35	0	7.88
SL1344_3673	yibD	24.14	5.91	0	10.02
SL1344_3673A		139.84	51.34	0	63.72
SL1344_3674	tdh	73.06	89.4	77.57	80.01
SL1344_3675	kbl	62.61	86.84	74.79	74.75
SL1344_3676	rfaD	142.84	157.32	21.33	107.16
SL1344_3677	rfaF	47.73	17.52	19	28.08
SL1344_3678	rfaC	34.92	19.23	10.43	21.53
SL1344_3679	rfaL	54.83	25.16	40.93	40.31
SL1344_3680	rfaK	9.64	35.39	34.55	26.53
SL1344_3681	rfaZ	41.14	52.86	24.57	39.52
SL1344_3682	rfaY	105.13	165.41	71.76	114.1
SL1344_3683	rfaJ	32.95	24.19	29.52	28.89
SL1344_3684	rfaI	131.42	126.65	88.3	115.45
SL1344_3685	rfaB	61.69	62.28	18.42	47.46
SL1344_3686	yibR	107.13	104.88	42.66	84.89
SL1344_3687	rfaP	41.76	145.64	112.23	99.88
SL1344_3688	rfaG	59.22	125.01	44.21	76.15
SL1344_3689	rfaQ	80.47	29.54	9.61	39.87
SL1344_3690	kdtA	61.84	30.27	8.21	33.44
SL1344_3691	coaD	34.74	12.75	41.5	29.66
SL1344_3692	mutM	0	7.55	12.29	6.61
SL1344_3693	rpmG	548.04	1134.03	0	560.69
SL1344_3694	rpmB	1480.72	1346.08	884.38	1237.06
SL1344_3695	radC	0	0	0	0
SL1344_3696	dfp	34.02	19.98	8.13	20.71
SL1344_3697	dut	91.43	120.84	21.84	78.04
SL1344_3698	slmA	69.8	10.25	0	26.68
SL1344_3699	pyrE	12.98	0	31.01	14.66
SL1344_3700	rph	58.1	17.06	0	25.06
SL1344_3701	yicC	67.49	35.39	46.07	49.65
SL1344_3702		9.71	21.39	11.6	14.23
SL1344_3703		0	0	0	0
SL1344_3704		0	9.9	16.11	8.67
SL1344_3705	ligB	0	3.63	11.8	5.14
SL1344_3706	gmk	160.26	205.93	47.86	138.02
SL1344_3707	rpoZ	665.62	488.73	505.97	553.44
SL1344_3708	spoT	98.53	72.35	37.66	69.52
SL1344_3709	spoU	12.08	62.07	0	24.71
SL1344_3710	recG	47.98	17.61	0	21.86
SL1344_3711		29.33	14.36	46.72	30.13
SL1344_3712	gltS	62.14	35.49	32.99	43.54
SL1344_3713	yicE	5.98	39.53	35.73	27.08
SL1344_3714	yicH	24.34	64.34	11.63	33.44
SL1344_3715	yicI	0	5.27	0	1.76
SL1344_3716	yicJ	0	0	7.19	2.4
tRNA_39	tRNA_39	462.24	1018.19	773.01	751.15
SL1344_3717		0	0	0	0
SL1344_3718	sugR	37.89	39.75	19.4	32.35
SL1344_3720	rhuM	8.02	0	0	2.67
SL1344_3722	rmbA	0	0	0	0
SL1344_3723	misL	0	2.13	0	0.71
SL1344_3724	fidL	17.26	0	0	5.75
SL1344_3725	marT	10.56	0	0	3.52
SL1344_3726	slsA	24.47	8.98	0	11.15
SL1344_3727	cigR	416.88	318.85	62.25	265.99
SL1344_3727A	mgtR	0	730.44	0	243.48
SL1344_3728	mgtB	296.06	336.16	156.77	263
SL1344_3729	mgtC	227.46	360.4	171.6	253.15
SL1344_3730	yicL	36.9	13.55	11.02	20.49
SL1344_3731		17.68	0	10.56	9.42
SL1344_3732		0	8.22	0	2.74
SL1344_3733		0	0	0	0
SL1344_3734		0	7.13	0	2.38
SL1344_3735		0	8.16	0	2.72
SL1344_3736		0	12.6	20.49	11.03
SL1344_3737		58.73	14.37	0	24.37
SL1344_3738		26.76	17.47	17.76	20.66
SL1344_3739		0	0	0	0
SL1344_3740		6.02	26.52	28.77	20.44
SL1344_3741	nepI	6.98	10.25	33.35	16.86
SL1344_3743		0	0	0	0
SL1344_3744		0	0	0	0
SL1344_3745		0	0	0	0
SL1344_3746		9.67	7.1	11.56	9.45
SL1344_3747		0	0	6.7	2.23
SL1344_3748		18.38	9	0	9.13
SL1344_3749		0	149	0	49.67
SL1344_3750		87.95	25.83	105.06	72.95
SL1344_3751		0	24.67	13.38	12.68
SL1344_3752	yicN	18.41	13.52	0	10.64
SL1344_3753	uhpT	29.91	43.92	35.73	36.52
SL1344_3754	uhpC	6.27	0	7.48	4.58
SL1344_3755	uhpB	0	0	0	0
SL1344_3756	uhpA	0	10.35	0	3.45
SL1344_3757		16.43	18.09	0	11.51
SL1344_3758		0	0	0	0
SL1344_3759		0	6.64	0	2.21
SL1344_3760		0	0	0	0
SL1344_3761	ilvN	28.69	63.2	68.54	53.48
SL1344_3762	ilvB	14.79	10.86	0	8.55
SL1344_3763	ivbL	2377.22	3428.61	7403.34	4403.05
"IstR-1,2"	"IstR-1,2"	0	0	0	0
SL1344_3765		0	0	0	0
SL1344_3766	emrD	0	5.16	33.58	12.91
SL1344_3767		15.34	50.68	18.32	28.11
SL1344_3768	dsdC	9.01	6.62	0	5.21
SL1344_3769	dsdX	6.22	9.14	0	5.12
SL1344_3770	dsdA	6.29	23.11	37.59	22.33
SL1344_3771	yidF	109.89	69.16	337.54	172.2
SL1344_3772	yidG	68.95	101.26	54.91	75.04
SL1344_3773	yidH	71.93	88.03	85.93	81.96
SL1344_3774	yidE	10.02	3.68	0	4.57
SL1344_3775	hslS	134.2	98.53	0	77.58
SL1344_3776	hslT	158.86	277.03	71.16	169.02
SL1344_3777	yidQ	49.67	18.24	0	22.64
SL1344_3778	yidR	20.36	9.97	8.11	12.81
SL1344_3779	ccmH1	0	2.93	19.06	7.33
SL1344_3782	ccmE1	0	0	0	0
SL1344_3782A	ccmD1	0	0	0	0
SL1344_3783	ccmC1	11.29	16.58	0	9.29
SL1344_3785	ccmA1	0	0	0	0
SL1344_3786	yhjA	0	4.36	0	1.45
SL1344_3787	torD	0	0	0	0
SL1344_3788	torA	0	0	0	0
SL1344_3789	torC	0	0	0	0
SL1344_3790	torR	0	17.66	14.36	10.67
SL1344_3791	torT	0	5.87	0	1.96
SL1344_3792	torS	6.08	0	0	2.03
SL1344_3793	dgoT	0	0	0	0
SL1344_3794	dgoD	0	5.32	43.29	16.2
SL1344_3795	dgoA	0	9.9	0	3.3
SL1344_3796	dgoK	0	13.92	11.32	8.41
SL1344_3797	dgoR	12.08	26.6	0	12.89
